h3_index,cluster_id,cluster_meaning
891f523492fffff,6,6: building_office
891f5234937ffff,6,6: building_office
891f523493bffff,5,5: shop_greengrocer
891f5234943ffff,5,5: shop_greengrocer
891f5234947ffff,5,5: shop_greengrocer
891f523494bffff,5,5: shop_greengrocer
891f523494fffff,5,5: shop_greengrocer
891f5234953ffff,5,5: shop_greengrocer
891f5234957ffff,5,5: shop_greengrocer
891f523495bffff,10,10: building_apartments
891f5234963ffff,6,6: building_office
891f523496bffff,11,11: building_house
891f523496fffff,6,6: building_office
891f5234973ffff,5,5: shop_greengrocer
891f5234977ffff,5,5: shop_greengrocer
891f523497bffff,5,5: shop_greengrocer
891f5234983ffff,6,6: building_office
891f5234987ffff,1,1: amenity_nightclub
891f523498bffff,5,5: shop_greengrocer
891f523498fffff,6,6: building_office
891f5234997ffff,6,6: building_office
891f523499bffff,9,9: aeroway_aerodrome
891f52349a3ffff,7,7: highway_bus_stop
891f52349abffff,5,5: shop_greengrocer
891f52349afffff,5,5: shop_greengrocer
891f52349b3ffff,6,6: building_office
891f52349b7ffff,9,9: aeroway_aerodrome
891f52349bbffff,5,5: shop_greengrocer
891f52349c3ffff,11,11: building_house
891f52349c7ffff,5,5: shop_greengrocer
891f52349cbffff,10,10: building_apartments
891f52349cfffff,5,5: shop_greengrocer
891f52349d3ffff,9,9: aeroway_aerodrome
891f52349d7ffff,9,9: aeroway_aerodrome
891f52349dbffff,6,6: building_office
891f5234a03ffff,6,6: building_office
891f5234a07ffff,6,6: building_office
891f5234a13ffff,3,3: landuse_industrial
891f5234a17ffff,6,6: building_office
891f5234a23ffff,3,3: landuse_industrial
891f5234a27ffff,6,6: building_office
891f5234a2fffff,5,5: shop_greengrocer
891f5234a33ffff,6,6: building_office
891f5234a37ffff,3,3: landuse_industrial
891f5234a3bffff,3,3: landuse_industrial
891f5234a67ffff,3,3: landuse_industrial
891f5234a6bffff,3,3: landuse_industrial
891f5234a77ffff,3,3: landuse_industrial
891f5234a83ffff,7,7: highway_bus_stop
891f5234a87ffff,2,2: building_house
891f5234a8bffff,6,6: building_office
891f5234a8fffff,0,0: landuse_industrial
891f5234a93ffff,11,11: building_house
891f5234a97ffff,10,10: building_apartments
891f5234aa3ffff,6,6: building_office
891f5234aa7ffff,6,6: building_office
891f5234aabffff,6,6: building_office
891f5234aafffff,3,3: landuse_industrial
891f5234ab3ffff,0,0: landuse_industrial
891f5234ab7ffff,0,0: landuse_industrial
891f5234abbffff,2,2: building_house
891f5234ac3ffff,6,6: building_office
891f5234ac7ffff,6,6: building_office
891f5234ad7ffff,0,0: landuse_industrial
891f5234b03ffff,9,9: aeroway_aerodrome
891f5234b07ffff,5,5: shop_greengrocer
891f5234b0bffff,9,9: aeroway_aerodrome
891f5234b0fffff,5,5: shop_greengrocer
891f5234b13ffff,5,5: shop_greengrocer
891f5234b17ffff,5,5: shop_greengrocer
891f5234b1bffff,5,5: shop_greengrocer
891f5234b23ffff,9,9: aeroway_aerodrome
891f5234b27ffff,6,6: building_office
891f5234b2bffff,10,10: building_apartments
891f5234b2fffff,5,5: shop_greengrocer
891f5234b33ffff,5,5: shop_greengrocer
891f5234b37ffff,5,5: shop_greengrocer
891f5234b3bffff,5,5: shop_greengrocer
891f5234b43ffff,9,9: aeroway_aerodrome
891f5234b47ffff,9,9: aeroway_aerodrome
891f5234b4bffff,5,5: shop_greengrocer
891f5234b4fffff,5,5: shop_greengrocer
891f5234b53ffff,5,5: shop_greengrocer
891f5234b57ffff,5,5: shop_greengrocer
891f5234b5bffff,5,5: shop_greengrocer
891f5234b63ffff,9,9: aeroway_aerodrome
891f5234b67ffff,10,10: building_apartments
891f5234b6bffff,5,5: shop_greengrocer
891f5234b6fffff,5,5: shop_greengrocer
891f5234b73ffff,5,5: shop_greengrocer
891f5234b77ffff,5,5: shop_greengrocer
891f5234b7bffff,5,5: shop_greengrocer
891f5234b83ffff,11,11: building_house
891f5234b87ffff,6,6: building_office
891f5234b8bffff,9,9: aeroway_aerodrome
891f5234b8fffff,5,5: shop_greengrocer
891f5234b93ffff,3,3: landuse_industrial
891f5234b97ffff,10,10: building_apartments
891f5234b9bffff,6,6: building_office
891f5234ba3ffff,5,5: shop_greengrocer
891f5234ba7ffff,5,5: shop_greengrocer
891f5234babffff,5,5: shop_greengrocer
891f5234bafffff,5,5: shop_greengrocer
891f5234bb3ffff,5,5: shop_greengrocer
891f5234bb7ffff,5,5: shop_greengrocer
891f5234bbbffff,5,5: shop_greengrocer
891f5234bc3ffff,9,9: aeroway_aerodrome
891f5234bc7ffff,5,5: shop_greengrocer
891f5234bcbffff,9,9: aeroway_aerodrome
891f5234bcfffff,5,5: shop_greengrocer
891f5234bd3ffff,9,9: aeroway_aerodrome
891f5234bd7ffff,10,10: building_apartments
891f5234bdbffff,3,3: landuse_industrial
891f5234c03ffff,3,3: landuse_industrial
891f5234c17ffff,3,3: landuse_industrial
891f5234c1bffff,3,3: landuse_industrial
891f5234c53ffff,8,8: landuse_industrial
891f5234c63ffff,7,7: highway_bus_stop
891f5234c83ffff,3,3: landuse_industrial
891f5234c87ffff,3,3: landuse_industrial
891f5234c8bffff,3,3: landuse_industrial
891f5234c8fffff,3,3: landuse_industrial
891f5234c93ffff,3,3: landuse_industrial
891f5234c97ffff,3,3: landuse_industrial
891f5234c9bffff,6,6: building_office
891f5234cb7ffff,11,11: building_house
891f5234cbbffff,3,3: landuse_industrial
891f5234cc3ffff,1,1: amenity_nightclub
891f5234cc7ffff,3,3: landuse_industrial
891f5234ccbffff,6,6: building_office
891f5234ccfffff,7,7: highway_bus_stop
891f5234cd7ffff,3,3: landuse_industrial
891f5234d03ffff,11,11: building_house
891f5234d07ffff,5,5: shop_greengrocer
891f5234d0bffff,6,6: building_office
891f5234d0fffff,6,6: building_office
891f5234d13ffff,6,6: building_office
891f5234d17ffff,6,6: building_office
891f5234d1bffff,6,6: building_office
891f5234d23ffff,9,9: aeroway_aerodrome
891f5234d27ffff,9,9: aeroway_aerodrome
891f5234d2fffff,9,9: aeroway_aerodrome
891f5234d33ffff,5,5: shop_greengrocer
891f5234d37ffff,5,5: shop_greengrocer
891f5234d3bffff,5,5: shop_greengrocer
891f5234d4bffff,6,6: building_office
891f5234d6bffff,9,9: aeroway_aerodrome
891f5234d6fffff,9,9: aeroway_aerodrome
891f5234d83ffff,4,4: landuse_cemetery
891f5234d87ffff,6,6: building_office
891f5234d8bffff,2,2: building_house
891f5234d93ffff,0,0: landuse_industrial
891f5234d97ffff,6,6: building_office
891f5234d9bffff,0,0: landuse_industrial
891f5234da3ffff,9,9: aeroway_aerodrome
891f5234da7ffff,5,5: shop_greengrocer
891f5234dabffff,5,5: shop_greengrocer
891f5234dafffff,5,5: shop_greengrocer
891f5234db3ffff,6,6: building_office
891f5234db7ffff,5,5: shop_greengrocer
891f5234dbbffff,5,5: shop_greengrocer
891f5234dd7ffff,2,2: building_house
891f5234e1bffff,7,7: highway_bus_stop
891f5234e2bffff,2,2: building_house
891f5234e2fffff,2,2: building_house
891f5234e43ffff,11,11: building_house
891f5234e4bffff,4,4: landuse_cemetery
891f5234e4fffff,6,6: building_office
891f5234e53ffff,0,0: landuse_industrial
891f5234e57ffff,2,2: building_house
891f5234e5bffff,2,2: building_house
891f5234e63ffff,9,9: aeroway_aerodrome
891f5234e67ffff,2,2: building_house
891f5234e6bffff,10,10: building_apartments
891f5234e73ffff,9,9: aeroway_aerodrome
891f5234e77ffff,10,10: building_apartments
891f5234e7bffff,6,6: building_office
891f5234e87ffff,7,7: highway_bus_stop
891f5234e8fffff,10,10: building_apartments
891f5234e9bffff,8,8: landuse_industrial
891f5234ec3ffff,8,8: landuse_industrial
891f5234ec7ffff,11,11: building_house
891f5234ecbffff,2,2: building_house
891f5234ecfffff,0,0: landuse_industrial
891f5234ed3ffff,0,0: landuse_industrial
891f5234ed7ffff,0,0: landuse_industrial
891f5234edbffff,0,0: landuse_industrial
891f5235007ffff,7,7: highway_bus_stop
891f5235043ffff,11,11: building_house
891f5235047ffff,2,2: building_house
891f523504bffff,2,2: building_house
891f523504fffff,0,0: landuse_industrial
891f523505bffff,2,2: building_house
891f5235063ffff,11,11: building_house
891f523506fffff,2,2: building_house
891f523507bffff,2,2: building_house
891f5235093ffff,3,3: landuse_industrial
891f5235097ffff,3,3: landuse_industrial
891f52350abffff,7,7: highway_bus_stop
891f52350b3ffff,3,3: landuse_industrial
891f52350b7ffff,0,0: landuse_industrial
891f5235103ffff,11,11: building_house
891f5235123ffff,4,4: landuse_cemetery
891f523512bffff,2,2: building_house
891f523512fffff,2,2: building_house
891f523513bffff,4,4: landuse_cemetery
891f523514fffff,11,11: building_house
891f5235167ffff,2,2: building_house
891f523516bffff,9,9: aeroway_aerodrome
891f523516fffff,7,7: highway_bus_stop
891f5235173ffff,8,8: landuse_industrial
891f5235177ffff,2,2: building_house
891f523517bffff,4,4: landuse_cemetery
891f52351cfffff,11,11: building_house
891f523522bffff,11,11: building_house
891f5235237ffff,8,8: landuse_industrial
891f5235263ffff,7,7: highway_bus_stop
891f5235267ffff,2,2: building_house
891f523526bffff,8,8: landuse_industrial
891f523526fffff,7,7: highway_bus_stop
891f523528fffff,11,11: building_house
891f5235297ffff,2,2: building_house
891f52352a7ffff,11,11: building_house
891f52352afffff,8,8: landuse_industrial
891f523534fffff,7,7: highway_bus_stop
891f5235363ffff,11,11: building_house
891f523536bffff,3,3: landuse_industrial
891f523536fffff,0,0: landuse_industrial
891f523537bffff,8,8: landuse_industrial
891f5235383ffff,7,7: highway_bus_stop
891f5235387ffff,11,11: building_house
891f523539bffff,2,2: building_house
891f52353b3ffff,7,7: highway_bus_stop
891f52353b7ffff,2,2: building_house
891f52353cbffff,0,0: landuse_industrial
891f52353cfffff,7,7: highway_bus_stop
891f5235403ffff,11,11: building_house
891f523540bffff,8,8: landuse_industrial
891f523540fffff,2,2: building_house
891f5235413ffff,0,0: landuse_industrial
891f5235417ffff,8,8: landuse_industrial
891f523541bffff,3,3: landuse_industrial
891f5235427ffff,11,11: building_house
891f523542bffff,0,0: landuse_industrial
891f523542fffff,8,8: landuse_industrial
891f523543bffff,2,2: building_house
891f5235463ffff,11,11: building_house
891f5235467ffff,0,0: landuse_industrial
891f523546bffff,2,2: building_house
891f523546fffff,7,7: highway_bus_stop
891f523548bffff,0,0: landuse_industrial
891f523548fffff,2,2: building_house
891f523549bffff,2,2: building_house
891f52354a7ffff,11,11: building_house
891f52354c3ffff,7,7: highway_bus_stop
891f52354c7ffff,0,0: landuse_industrial
891f52354cbffff,3,3: landuse_industrial
891f52354cfffff,7,7: highway_bus_stop
891f52354dbffff,0,0: landuse_industrial
891f5235503ffff,11,11: building_house
891f5235507ffff,2,2: building_house
891f523550fffff,7,7: highway_bus_stop
891f5235517ffff,7,7: highway_bus_stop
891f5235523ffff,8,8: landuse_industrial
891f5235527ffff,8,8: landuse_industrial
891f5235533ffff,7,7: highway_bus_stop
891f5235537ffff,3,3: landuse_industrial
891f523553bffff,0,0: landuse_industrial
891f5235543ffff,4,4: landuse_cemetery
891f523554bffff,8,8: landuse_industrial
891f523554fffff,3,3: landuse_industrial
891f5235553ffff,2,2: building_house
891f523555bffff,8,8: landuse_industrial
891f5235577ffff,0,0: landuse_industrial
891f52355afffff,0,0: landuse_industrial
891f52355c3ffff,7,7: highway_bus_stop
891f52355dbffff,2,2: building_house
891f5235603ffff,8,8: landuse_industrial
891f5235613ffff,7,7: highway_bus_stop
891f523561bffff,7,7: highway_bus_stop
891f5235663ffff,7,7: highway_bus_stop
891f523566bffff,4,4: landuse_cemetery
891f523567bffff,7,7: highway_bus_stop
891f5235683ffff,11,11: building_house
891f5235687ffff,2,2: building_house
891f523568fffff,2,2: building_house
891f52356a3ffff,11,11: building_house
891f52356b3ffff,2,2: building_house
891f52356b7ffff,7,7: highway_bus_stop
891f52356bbffff,7,7: highway_bus_stop
891f5235803ffff,11,11: building_house
891f5235807ffff,2,2: building_house
891f523580bffff,2,2: building_house
891f5235813ffff,2,2: building_house
891f5235817ffff,2,2: building_house
891f523581bffff,2,2: building_house
891f5235827ffff,6,6: building_office
891f5235833ffff,2,2: building_house
891f5235837ffff,8,8: landuse_industrial
891f5235843ffff,11,11: building_house
891f523584bffff,2,2: building_house
891f523584fffff,2,2: building_house
891f5235853ffff,10,10: building_apartments
891f5235857ffff,0,0: landuse_industrial
891f523585bffff,2,2: building_house
891f523586bffff,0,0: landuse_industrial
891f523586fffff,0,0: landuse_industrial
891f5235883ffff,9,9: aeroway_aerodrome
891f5235887ffff,9,9: aeroway_aerodrome
891f5235893ffff,10,10: building_apartments
891f5235897ffff,10,10: building_apartments
891f52358a3ffff,11,11: building_house
891f52358a7ffff,2,2: building_house
891f52358afffff,0,0: landuse_industrial
891f52358b3ffff,9,9: aeroway_aerodrome
891f52358b7ffff,3,3: landuse_industrial
891f52358c3ffff,11,11: building_house
891f52358c7ffff,0,0: landuse_industrial
891f52358cbffff,2,2: building_house
891f52358dbffff,2,2: building_house
891f5235903ffff,11,11: building_house
891f5235907ffff,10,10: building_apartments
891f523590bffff,0,0: landuse_industrial
891f523590fffff,0,0: landuse_industrial
891f5235913ffff,2,2: building_house
891f5235917ffff,2,2: building_house
891f523592bffff,3,3: landuse_industrial
891f523592fffff,8,8: landuse_industrial
891f5235933ffff,0,0: landuse_industrial
891f5235937ffff,0,0: landuse_industrial
891f523593bffff,0,0: landuse_industrial
891f5235943ffff,11,11: building_house
891f5235947ffff,3,3: landuse_industrial
891f523594bffff,3,3: landuse_industrial
891f523594fffff,3,3: landuse_industrial
891f523595bffff,6,6: building_office
891f5235963ffff,0,0: landuse_industrial
891f5235967ffff,3,3: landuse_industrial
891f523596bffff,0,0: landuse_industrial
891f523596fffff,0,0: landuse_industrial
891f5235973ffff,0,0: landuse_industrial
891f5235977ffff,3,3: landuse_industrial
891f523597bffff,3,3: landuse_industrial
891f523598bffff,2,2: building_house
891f52359a3ffff,11,11: building_house
891f52359a7ffff,0,0: landuse_industrial
891f52359abffff,0,0: landuse_industrial
891f52359afffff,0,0: landuse_industrial
891f52359b3ffff,2,2: building_house
891f52359bbffff,0,0: landuse_industrial
891f52359c7ffff,0,0: landuse_industrial
891f52359d3ffff,2,2: building_house
891f52359d7ffff,0,0: landuse_industrial
891f5235a03ffff,3,3: landuse_industrial
891f5235a07ffff,0,0: landuse_industrial
891f5235a0bffff,0,0: landuse_industrial
891f5235a13ffff,6,6: building_office
891f5235a17ffff,3,3: landuse_industrial
891f5235a1bffff,0,0: landuse_industrial
891f5235a33ffff,0,0: landuse_industrial
891f5235a37ffff,2,2: building_house
891f5235a3bffff,0,0: landuse_industrial
891f5235a43ffff,11,11: building_house
891f5235a47ffff,10,10: building_apartments
891f5235a4bffff,2,2: building_house
891f5235a4fffff,2,2: building_house
891f5235a53ffff,2,2: building_house
891f5235a57ffff,2,2: building_house
891f5235a5bffff,2,2: building_house
891f5235a63ffff,3,3: landuse_industrial
891f5235a6bffff,2,2: building_house
891f5235a73ffff,0,0: landuse_industrial
891f5235a77ffff,0,0: landuse_industrial
891f5235a7bffff,0,0: landuse_industrial
891f5235a83ffff,10,10: building_apartments
891f5235a87ffff,10,10: building_apartments
891f5235a8bffff,10,10: building_apartments
891f5235a8fffff,9,9: aeroway_aerodrome
891f5235a93ffff,10,10: building_apartments
891f5235a97ffff,2,2: building_house
891f5235a9bffff,0,0: landuse_industrial
891f5235aa3ffff,11,11: building_house
891f5235aa7ffff,2,2: building_house
891f5235aabffff,0,0: landuse_industrial
891f5235aafffff,3,3: landuse_industrial
891f5235ab3ffff,2,2: building_house
891f5235ab7ffff,2,2: building_house
891f5235abbffff,0,0: landuse_industrial
891f5235ac3ffff,11,11: building_house
891f5235ac7ffff,0,0: landuse_industrial
891f5235acbffff,2,2: building_house
891f5235acfffff,2,2: building_house
891f5235ad3ffff,0,0: landuse_industrial
891f5235ad7ffff,0,0: landuse_industrial
891f5235adbffff,2,2: building_house
891f5235b03ffff,0,0: landuse_industrial
891f5235b07ffff,3,3: landuse_industrial
891f5235b0bffff,0,0: landuse_industrial
891f5235b0fffff,0,0: landuse_industrial
891f5235b13ffff,3,3: landuse_industrial
891f5235b17ffff,0,0: landuse_industrial
891f5235b1bffff,0,0: landuse_industrial
891f5235b23ffff,11,11: building_house
891f5235b27ffff,10,10: building_apartments
891f5235b2bffff,0,0: landuse_industrial
891f5235b2fffff,2,2: building_house
891f5235b37ffff,0,0: landuse_industrial
891f5235b43ffff,0,0: landuse_industrial
891f5235b47ffff,0,0: landuse_industrial
891f5235b4bffff,2,2: building_house
891f5235b57ffff,8,8: landuse_industrial
891f5235b63ffff,11,11: building_house
891f5235b67ffff,8,8: landuse_industrial
891f5235b6bffff,10,10: building_apartments
891f5235b6fffff,0,0: landuse_industrial
891f5235b73ffff,0,0: landuse_industrial
891f5235b77ffff,0,0: landuse_industrial
891f5235b83ffff,0,0: landuse_industrial
891f5235b87ffff,0,0: landuse_industrial
891f5235b8bffff,0,0: landuse_industrial
891f5235b8fffff,0,0: landuse_industrial
891f5235b93ffff,0,0: landuse_industrial
891f5235b97ffff,6,6: building_office
891f5235b9bffff,0,0: landuse_industrial
891f5235ba3ffff,0,0: landuse_industrial
891f5235ba7ffff,0,0: landuse_industrial
891f5235babffff,0,0: landuse_industrial
891f5235bafffff,0,0: landuse_industrial
891f5235bb3ffff,0,0: landuse_industrial
891f5235bb7ffff,2,2: building_house
891f5235bbbffff,0,0: landuse_industrial
891f5235bc3ffff,6,6: building_office
891f5235bd3ffff,10,10: building_apartments
891f5235bd7ffff,0,0: landuse_industrial
891f5235bdbffff,3,3: landuse_industrial
891f5235c2bffff,2,2: building_house
891f5235c37ffff,8,8: landuse_industrial
891f5235c4bffff,11,11: building_house
891f5235c63ffff,11,11: building_house
891f5235c67ffff,2,2: building_house
891f5235c6bffff,7,7: highway_bus_stop
891f5235c6fffff,2,2: building_house
891f5235c8bffff,11,11: building_house
891f5235ca7ffff,7,7: highway_bus_stop
891f5235cd7ffff,0,0: landuse_industrial
891f5235d0fffff,11,11: building_house
891f5235d2bffff,8,8: landuse_industrial
891f5235d3bffff,8,8: landuse_industrial
891f5235d43ffff,11,11: building_house
891f5235d4bffff,2,2: building_house
891f5235d53ffff,2,2: building_house
891f5235d57ffff,2,2: building_house
891f5235d5bffff,2,2: building_house
